"24113";"24111040";"0"	
"24111";"24111041";"1"	
"24112";"24111041";"0"	
"24113";"24111041";"0"	
"24111";"24111042";"1"	
"24112";"24111042";"0"	
"24113";"24111042";"0"	
"24111";"24111043";"1"	
"24112";"24111043";"0"	
"24113";"24111043";"0"	
"24111";"24111044";"1"	
"24112";"24111044";"0"	
"24113";"24111044";"0"	
"24111";"24111045";"1"	
"24112";"24111045";"0"	
"24113";"24111045";"0"	
"24111";"24111046";"1"	
"24112";"24111046";"0"	
"24113";"24111046";"0"	
"24111";"24111047";"1"	
"24112";"24111047";"0"	
"24113";"24111047";"0"	
"24111";"24111048";"1"	
"24112";"24111048";"0"	
"24113";"24111048";"0"	
"24111";"24111049";"1"	
"24112";"24111049";"0"	
"24113";"24111049";"0"	
"24111";"24111050";"1"	
"24112";"24111050";"0"	
"24113";"24111050";"0"	
"24111";"24111051";"1"	
"24112";"24111051";"0"	
"24113";"24111051";"0"	
"24111";"24111052";"1"	
"24112";"24111052";"0"	
"24113";"24111052";"0"	
"24111";"24111053";"1"	
"24112";"24111053";"0"	
"24113";"24111053";"0"	
"24111";"24111054";"1"	
"24112";"24111054";"0"	
"24113";"24111054";"0"	
"24111";"24111055";"1"	
"24112";"24111055";"0"	
"24113";"24111055";"0"	
"24111";"24111056";"1"	
"24112";"24111056";"0"	
"24113";"24111056";"0"	
"24111";"24111057";"1"	
"24112";"24111057";"0"	
"24113";"24111057";"0"	
"24111";"24111058";"1"	
"24112";"24111058";"0"	
"24113";"24111058";"0"	
"24111";"24111059";"1"	
"24112";"24111059";"0"	
"24113";"24111059";"0"	
"24111";"24111060";"1"	
"24112";"24111060";"0"	
"24113";"24111060";"0"	
"24111";"24111061";"1"	
"24112";"24111061";"0"	
"24113";"24111061";"0"	
"24111";"24111062";"1"	
"24112";"24111062";"0"	
"24113";"24111062";"0"	
"24111";"24111063";"1"	
"24112";"24111063";"0"	
"24113";"24111063";"0"	
"24111";"24111064";"1"	
"24112";"24111064";"0"	
"24113";"24111064";"0"	
"24111";"24111065";"1"	
"24112";"24111065";"0"	
"24113";"24111065";"0"	
"24111";"24111066";"1"	
"24112";"24111066";"0"	
"24113";"24111066";"0"	
"24111";"24111067";"1"	
"24112";"24111067";"0"	
"24113";"24111067";"0"	
"24111";"24111068";"1"	
"24112";"24111068";"0"	
"24113";"24111068";"0"	
"24111";"24111069";"1"	
"24112";"24111069";"0"	
"24113";"24111069";"0"	
"24111";"24111070";"1"	
"24112";"24111070";"0"	
"24113";"24111070";"0"	
"24111";"24111071";"1"	
"24112";"24111071";"0"	
"24113";"24111071";"0"	
"24111";"24111072";"1"	
"24112";"24111072";"0"	
"24113";"24111072";"0"	
"24111";"24111073";"1"	
"24112";"24111073";"0"	
"24113";"24111073";"0"	
"24111";"24111074";"1"	
"24112";"24111074";"0"	
"24113";"24111074";"0"	
"24111";"24111075";"1"	
"24112";"24111075";"0"	
"24113";"24111075";"0"	
"24112";"24112000";"1"	
"24111";"24112000";"0"	
"24113";"24112000";"0"	
"24112";"24112001";"1"	
"24111";"24112001";"0"	
"24113";"24112001";"0"	
"24112";"24112002";"1"	
"24111";"24112002";"0"	
"24113";"24112002";"0"	
"24112";"24112003";"1"	
"24111";"24112003";"0"	
"24113";"24112003";"0"	
"24112";"24112004";"1"	
"24111";"24112004";"0"	
"24113";"24112004";"0"	
"24112";"24112005";"1"	
"24111";"24112005";"0"	
"24113";"24112005";"0"	
"24112";"24112006";"1"	
"24111";"24112006";"0"	
"24113";"24112006";"0"	
"24112";"24112007";"1"	
"24111";"24112007";"0"	
"24113";"24112007";"0"	
"24112";"24112008";"1"	
"24111";"24112008";"0"	
"24113";"24112008";"0"	
"24112";"24112009";"1"	
"24111";"24112009";"0"	
"24113";"24112009";"0"	
"24112";"24112010";"1"	
"24111";"24112010";"0"	
"24113";"24112010";"0"	
"24112";"24112011";"1"	
"24111";"24112011";"0"	
"24113";"24112011";"0"	
"24112";"24112012";"1"	
"24111";"24112012";"0"	
"24113";"24112012";"0"	
"24112";"24112013";"1"	
"24111";"24112013";"0"	
"24113";"24112013";"0"	
"24112";"24112014";"1"	
"24111";"24112014";"0"	
"24113";"24112014";"0"	
"24112";"24112015";"1"	
"24111";"24112015";"0"	
"24113";"24112015";"0"	
"24112";"24112016";"1"	
"24111";"24112016";"0"	
"24113";"24112016";"0"	
"24112";"24112017";"1"	
"24111";"24112017";"0"	
"24113";"24112017";"0"	
"24112";"24112018";"1"	
"24111";"24112018";"0"	
"24113";"24112018";"0"	
"24112";"24112019";"1"	
"24111";"24112019";"0"	
"24113";"24112019";"0"	
"24112";"24112020";"1"	
"24111";"24112020";"0"	
"24113";"24112020";"0"	
"24112";"24112021";"1"	
"24111";"24112021";"0"	
"24113";"24112021";"0"	
"24112";"24112022";"1"	
"24111";"24112022";"0"	
"24113";"24112022";"0"	
"24112";"24112023";"1"	
"24111";"24112023";"0"	
"24113";"24112023";"0"	
"24112";"24112024";"1"	
"24111";"24112024";"0"	
"24113";"24112024";"0"	
"24112";"24112025";"1"	
"24111";"24112025";"0"	
"24113";"24112025";"0"	
"24112";"24112026";"1"	
"24111";"24112026";"0"	
"24113";"24112026";"0"	
"24112";"24112027";"1"	
"24111";"24112027";"0"	
"24113";"24112027";"0"	
"24112";"24112028";"1"	
"24111";"24112028";"0"	
"24113";"24112028";"0"	
"24112";"24112029";"1"	
"24111";"24112029";"0"	
"24113";"24112029";"0"	
"24112";"24112030";"1"	
"24111";"24112030";"0"	
"24113";"24112030";"0"	
"24112";"24112031";"1"	
"24111";"24112031";"0"	
"24113";"24112031";"0"	
"24112";"24112032";"1"	
"24111";"24112032";"0"	
"24113";"24112032";"0"	
"24112";"24112033";"1"	
"24111";"24112033";"0"	
"24113";"24112033";"0"	
"24112";"24112034";"1"	
"24111";"24112034";"0"	
"24113";"24112034";"0"	
"24112";"24112035";"1"	
"24111";"24112035";"0"	
"24113";"24112035";"0"	
"24112";"24112036";"1"	
"24111";"24112036";"0"	
"24113";"24112036";"0"	
"24112";"24112037";"1"	
"24111";"24112037";"0"	
"24113";"24112037";"0"	
"24112";"24112038";"1"	
"24111";"24112038";"0"	
"24113";"24112038";"0"	
"24112";"24112039";"1"	
"24111";"24112039";"0"	
"24113";"24112039";"0"	
"24112";"24112040";"1"	
"24111";"24112040";"0"	
"24113";"24112040";"0"	
"24112";"24112041";"1"	
"24111";"24112041";"0"	
"24113";"24112041";"0"	
"24112";"24112042";"1"	
"24111";"24112042";"0"	
"24113";"24112042";"0"	
"24112";"24112043";"1"	
"24111";"24112043";"0"	
"24113";"24112043";"0"	
"24112";"24112044";"1"	
"24111";"24112044";"0"	
"24113";"24112044";"0"	
"24112";"24112045";"1"	
"24111";"24112045";"0"	
"24113";"24112045";"0"	
"24112";"24112046";"1"	
"24111";"24112046";"0"	
"24113";"24112046";"0"	
"24112";"24112047";"1"	
"24111";"24112047";"0"	
"24113";"24112047";"0"	
"24112";"24112048";"1"	
"24111";"24112048";"0"	
"24113";"24112048";"0"	
"24112";"24112049";"1"	
"24111";"24112049";"0"	
"24113";"24112049";"0"	
"24112";"24112050";"1"	
"24111";"24112050";"0"	
"24113";"24112050";"0"	
"24112";"24112051";"1"	
"24111";"24112051";"0"	
"24113";"24112051";"0"	
"24112";"24112052";"1"	
"24111";"24112052";"0"	
"24113";"24112052";"0"	
"24112";"24112053";"1"	
"24111";"24112053";"0"	
"24113";"24112053";"0"	
"24112";"24112054";"1"	
"24111";"24112054";"0"	
"24113";"24112054";"0"	
"24112";"24112055";"1"	
"24111";"24112055";"0"	
"24113";"24112055";"0"	
"24112";"24112056";"1"	
"24111";"24112056";"0"	
"24113";"24112056";"0"	
"24112";"24112057";"1"	
"24111";"24112057";"0"	
"24113";"24112057";"0"	
"24112";"24112058";"1"	
"24111";"24112058";"0"	
"24113";"24112058";"0"	
"24112";"24112059";"1"	
"24111";"24112059";"0"	
"24113";"24112059";"0"	
"24112";"24112060";"1"	
"24111";"24112060";"0"	
"24113";"24112060";"0"	
"24112";"24112061";"1"	
"24111";"24112061";"0"	
"24113";"24112061";"0"	
"24112";"24112062";"1"	
"24111";"24112062";"0"	
"24113";"24112062";"0"	
"24112";"24112063";"1"	
"24111";"24112063";"0"	
"24113";"24112063";"0"	
"24112";"24112064";"1"	
"24111";"24112064";"0"	
"24113";"24112064";"0"	
"24112";"24112065";"1"	
"24111";"24112065";"0"	
"24113";"24112065";"0"	
"24112";"24112066";"1"	
"24111";"24112066";"0"	
"24113";"24112066";"0"	
"24112";"24112067";"1"	
"24111";"24112067";"0"	
"24113";"24112067";"0"	
"24112";"24112068";"1"	
"24111";"24112068";"0"	
"24113";"24112068";"0"	
"24112";"24112069";"1"	
"24111";"24112069";"0"	
"24113";"24112069";"0"	
"24112";"24112070";"1"	
"24111";"24112070";"0"	
"24113";"24112070";"0"	
"24112";"24112071";"1"	
"24111";"24112071";"0"	
"24113";"24112071";"0"	
"24112";"24112072";"1"	
"24111";"24112072";"0"	
"24113";"24112072";"0"	
"24112";"24112073";"1"	
"24111";"24112073";"0"	
"24113";"24112073";"0"	
"24112";"24112074";"1"	
"24111";"24112074";"0"	
"24113";"24112074";"0"	
"24112";"24112075";"1"	
"24111";"24112075";"0"	
"24113";"24112075";"0"	
"24113";"24113000";"1"	
"24111";"24113000";"0"	
"24112";"24113000";"0"	
"24113";"24113001";"1"	
"24111";"24113001";"0"	
"24112";"24113001";"0"	
"24113";"24113002";"1"	
"24111";"24113002";"0"	
"24112";"24113002";"0"	
"24113";"24113003";"1"	
"24111";"24113003";"0"	
"24112";"24113003";"0"	
"24113";"24113004";"1"	
"24111";"24113004";"0"	
"24112";"24113004";"0"	
"24113";"24113005";"1"	
"24111";"24113005";"0"	
"24112";"24113005";"0"	
"24113";"24113006";"1"	
"24111";"24113006";"0"	
"24112";"24113006";"0"	
"24113";"24113007";"1"	
"24111";"24113007";"0"	
"24112";"24113007";"0"	
"24113";"24113008";"1"	
"24111";"24113008";"0"	
"24112";"24113008";"0"	
"24113";"24113009";"1"	
"24111";"24113009";"0"	
"24112";"24113009";"0"	
"24113";"24113010";"1"	
"24111";"24113010";"0"	
"24112";"24113010";"0"	
"24113";"24113011";"1"	
"24111";"24113011";"0"	
"24112";"24113011";"0"	
"24113";"24113012";"1"	
"24111";"24113012";"0"	
"24112";"24113012";"0"	
"24113";"24113013";"1"	
"24111";"24113013";"0"	
"24112";"24113013";"0"	
"24113";"24113014";"1"	
"24111";"24113014";"0"	
"24112";"24113014";"0"	
"24113";"24113015";"1"	
"24111";"24113015";"0"	
"24112";"24113015";"0"	
"24113";"24113016";"1"	
"24111";"24113016";"0"	
"24112";"24113016";"0"	
"24113";"24113017";"1"	
"24111";"24113017";"0"	
"24112";"24113017";"0"	
"24113";"24113018";"1"	
"24111";"24113018";"0"	
"24112";"24113018";"0"	
"24113";"24113019";"1"	
"24111";"24113019";"0"	
"24112";"24113019";"0"	
"24113";"24113020";"1"	
"24111";"24113020";"0"	
"24112";"24113020";"0"	
"24113";"24113021";"1"	
"24111";"24113021";"0"	
"24112";"24113021";"0"	
"24113";"24113022";"1"	
"24111";"24113022";"0"	
"24112";"24113022";"0"	
"24113";"24113023";"1"	
"24111";"24113023";"0"	
"24112";"24113023";"0"	
"24113";"24113024";"1"	
"24111";"24113024";"0"	
"24112";"24113024";"0"	
"24113";"24113025";"1"	
"24111";"24113025";"0"	
"24112";"24113025";"0"	
"24113";"24113026";"1"	
"24111";"24113026";"0"	
"24112";"24113026";"0"	
"24113";"24113027";"1"	
"24111";"24113027";"0"	
"24112";"24113027";"0"	
"24113";"24113028";"1"	
"24111";"24113028";"0"	
"24112";"24113028";"0"	
"24113";"24113029";"1"	
"24111";"24113029";"0"	
"24112";"24113029";"0"	
"24113";"24113030";"1"	
"24111";"24113030";"0"	
"24112";"24113030";"0"	
"24113";"24113031";"1"	
"24111";"24113031";"0"	
"24112";"24113031";"0"	
"24113";"24113032";"1"	
"24111";"24113032";"0"	
"24112";"24113032";"0"	
"24113";"24113033";"1"	
"24111";"24113033";"0"	
"24112";"24113033";"0"	
"24113";"24113034";"1"	
"24111";"24113034";"0"	
"24112";"24113034";"0"	
"24113";"24113035";"1"	
"24111";"24113035";"0"	
"24112";"24113035";"0"	
"24113";"24113036";"1"	
"24111";"24113036";"0"	
"24112";"24113036";"0"	
"24113";"24113037";"1"	
"24111";"24113037";"0"	
"24112";"24113037";"0"	
"24113";"24113038";"1"	
"24111";"24113038";"0"	
"24112";"24113038";"0"	
"24113";"24113039";"1"	
"24111";"24113039";"0"	
"24112";"24113039";"0"	
"24113";"24113040";"1"	
"24111";"24113040";"0"	
"24112";"24113040";"0"	
"24113";"24113041";"1"	
"24111";"24113041";"0"	
"24112";"24113041";"0"	
"24113";"24113042";"1"	
"24111";"24113042";"0"	
"24112";"24113042";"0"	
"24113";"24113043";"1"	
"24111";"24113043";"0"	
"24112";"24113043";"0"	
"24113";"24113044";"1"	
"24111";"24113044";"0"	
"24112";"24113044";"0"	
"24113";"24113045";"1"	
"24111";"24113045";"0"	
"24112";"24113045";"0"	
"24113";"24113046";"1"	
"24111";"24113046";"0"	
"24112";"24113046";"0"	
"24113";"24113047";"1"	
"24111";"24113047";"0"	
"24112";"24113047";"0"	
"24113";"24113048";"1"	
"24111";"24113048";"0"	
"24112";"24113048";"0"	
"24113";"24113049";"1"	
"24111";"24113049";"0"	
"24112";"24113049";"0"	
"24113";"24113050";"1"	
"24111";"24113050";"0"	
"24112";"24113050";"0"	
"24113";"24113051";"1"	
"24111";"24113051";"0"	
"24112";"24113051";"0"	
"24113";"24113052";"1"	
"24111";"24113052";"0"	
"24112";"24113052";"0"	
"24113";"24113053";"1"	
"24111";"24113053";"0"	
"24112";"24113053";"0"	
"24113";"24113054";"1"	
"24111";"24113054";"0"	
"24112";"24113054";"0"	
"24113";"24113055";"1"	
"24111";"24113055";"0"	
"24112";"24113055";"0"	
"24113";"24113056";"1"	
"24111";"24113056";"0"	
"24112";"24113056";"0"	
"24113";"24113057";"1"	
"24111";"24113057";"0"	
"24112";"24113057";"0"	
"24113";"24113058";"1"	
"24111";"24113058";"0"	
"24112";"24113058";"0"	
"24113";"24113059";"1"	
"24111";"24113059";"0"	
"24112";"24113059";"0"	
"24113";"24113060";"1"	
"24111";"24113060";"0"	
"24112";"24113060";"0"	
"24113";"24113061";"1"	
"24111";"24113061";"0"	
"24112";"24113061";"0"	
"24113";"24113062";"1"	
"24111";"24113062";"0"	
"24112";"24113062";"0"	
"24113";"24113063";"1"	
"24111";"24113063";"0"	
"24112";"24113063";"0"	
"24113";"24113064";"1"	
"24111";"24113064";"0"	
"24112";"24113064";"0"	
"24113";"24113065";"1"	
"24111";"24113065";"0"	
"24112";"24113065";"0"	
"24113";"24113066";"1"	
"24111";"24113066";"0"	
"24112";"24113066";"0"	
"24113";"24113067";"1"	
"24111";"24113067";"0"	
"24112";"24113067";"0"	
"24113";"24113068";"1"	
"24111";"24113068";"0"	
"24112";"24113068";"0"	
"24113";"24113069";"1"	
"24111";"24113069";"0"	
"24112";"24113069";"0"	
"24113";"24113070";"1"	
"24111";"24113070";"0"	
"24112";"24113070";"0"	
"24113";"24113071";"1"	
"24111";"24113071";"0"	
"24112";"24113071";"0"	
"24113";"24113072";"1"	
"24111";"24113072";"0"	
"24112";"24113072";"0"	
"24113";"24113073";"1"	
"24111";"24113073";"0"	
"24112";"24113073";"0"	
"24113";"24113074";"1"	
"24111";"24113074";"0"	
"24112";"24113074";"0"	
"24113";"24113075";"1"	
"24111";"24113075";"0"	
"24112";"24113075";"0"	
"24121";"24121000";"1"	
"24122";"24121000";"0"	
"24123";"24121000";"0"	
"24121";"24121001";"1"	
"24122";"24121001";"0"	
"24123";"24121001";"0"	
"24121";"24121002";"1"	
"24122";"24121002";"0"	
"24123";"24121002";"0"	
"24121";"24121003";"1"	
"24122";"24121003";"0"	
"24123";"24121003";"0"	
"24121";"24121004";"1"	
"24122";"24121004";"0"	
"24123";"24121004";"0"	
"24121";"24121005";"1"	
"24122";"24121005";"0"	
"24123";"24121005";"0"	
"24121";"24121006";"1"	
"24122";"24121006";"0"	
"24123";"24121006";"0"	
"24121";"24121007";"1"	
"24122";"24121007";"0"	
"24123";"24121007";"0"	
"24121";"24121008";"1"	
"24122";"24121008";"0"	
"24123";"24121008";"0"	
"24121";"24121009";"1"	
"24122";"24121009";"0"	
"24123";"24121009";"0"	
"24121";"24121010";"1"	
"24122";"24121010";"0"	
"24123";"24121010";"0"	
"24121";"24121011";"1"	
"24122";"24121011";"0"	
"24123";"24121011";"0"	
"24121";"24121012";"1"	
"24122";"24121012";"0"	
"24123";"24121012";"0"	
"24121";"24121013";"1"	
"24122";"24121013";"0"	
"24123";"24121013";"0"	
"24121";"24121014";"1"	
"24122";"24121014";"0"	
"24123";"24121014";"0"	
"24121";"24121015";"1"	
"24122";"24121015";"0"	
"24123";"24121015";"0"	
"24121";"24121016";"1"	
"24122";"24121016";"0"	
"24123";"24121016";"0"	
"24121";"24121017";"1"	
"24122";"24121017";"0"	
"24123";"24121017";"0"	
"24121";"24121018";"1"	
"24122";"24121018";"0"	
"24123";"24121018";"0"	
"24121";"24121019";"1"	
"24122";"24121019";"0"	
"24123";"24121019";"0"	
"24121";"24121020";"1"	
"24122";"24121020";"0"	
"24123";"24121020";"0"	
"24121";"24121021";"1"	
"24122";"24121021";"0"	
"24123";"24121021";"0"	
"24121";"24121022";"1"	
"24122";"24121022";"0"	
"24123";"24121022";"0"	
"24121";"24121023";"1"	
"24122";"24121023";"0"	
"24123";"24121023";"0"	
"24121";"24121024";"1"	
"24122";"24121024";"0"	
"24123";"24121024";"0"	
"24121";"24121025";"1"	
"24122";"24121025";"0"	
"24123";"24121025";"0"	
"24121";"24121026";"1"	
"24122";"24121026";"0"	
"24123";"24121026";"0"	
"24121";"24121027";"1"	
"24122";"24121027";"0"	
"24123";"24121027";"0"	
"24121";"24121028";"1"	
"24122";"24121028";"0"	
"24123";"24121028";"0"	
"24121";"24121029";"1"	
"24122";"24121029";"0"	
"24123";"24121029";"0"	
"24121";"24121030";"1"	
"24122";"24121030";"0"	
"24123";"24121030";"0"	
"24121";"24121031";"1"	
"24122";"24121031";"0"	
"24123";"24121031";"0"	
"24121";"24121032";"1"	
"24122";"24121032";"0"	
"24123";"24121032";"0"	
"24121";"24121033";"1"	
"24122";"24121033";"0"	
"24123";"24121033";"0"	
"24121";"24121034";"1"	
"24122";"24121034";"0"	
"24123";"24121034";"0"	
"24121";"24121035";"1"	
"24122";"24121035";"0"	
"24123";"24121035";"0"	
"24121";"24121036";"1"	
"24122";"24121036";"0"	
"24123";"24121036";"0"	
"24121";"24121037";"1"	
"24122";"24121037";"0"	
"24123";"24121037";"0"	
"24121";"24121038";"1"	
"24122";"24121038";"0"	
"24123";"24121038";"0"	
"24121";"24121039";"1"	
"24122";"24121039";"0"	
"24123";"24121039";"0"	
"24121";"24121040";"1"	
"24122";"24121040";"0"	
"24123";"24121040";"0"	
"24121";"24121041";"1"	
"24122";"24121041";"0"	
"24123";"24121041";"0"	
"24121";"24121042";"1"	
"24122";"24121042";"0"	
"24123";"24121042";"0"	
"24121";"24121043";"1"	
"24122";"24121043";"0"	
"24123";"24121043";"0"	
"24121";"24121044";"1"	
"24122";"24121044";"0"	
"24123";"24121044";"0"	
"24121";"24121045";"1"	
"24122";"24121045";"0"	
"24123";"24121045";"0"	
"24121";"24121046";"1"	
"24122";"24121046";"0"	
"24123";"24121046";"0"	
"24121";"24121047";"1"	
"24122";"24121047";"0"	
"24123";"24121047";"0"	
"24121";"24121048";"1"	
"24122";"24121048";"0"	
"24123";"24121048";"0"	
"24121";"24121049";"1"	
"24122";"24121049";"0"	
"24123";"24121049";"0"	
"24121";"24121050";"1"	
"24122";"24121050";"0"	
"24123";"24121050";"0"	
"24121";"24121051";"1"	
"24122";"24121051";"0"	
"24123";"24121051";"0"	
"24121";"24121052";"1"	
"24122";"24121052";"0"	
"24123";"24121052";"0"	
"24121";"24121053";"1"	
"24122";"24121053";"0"	
"24123";"24121053";"0"	
"24121";"24121054";"1"	
"24122";"24121054";"0"	
"24123";"24121054";"0"	
"24121";"24121055";"1"	
"24122";"24121055";"0"	
"24123";"24121055";"0"	
"24121";"24121056";"1"	
"24122";"24121056";"0"	
"24123";"24121056";"0"	
"24121";"24121057";"1"	
"24122";"24121057";"0"	
"24123";"24121057";"0"	
"24121";"24121058";"1"	
"24122";"24121058";"0"	
"24123";"24121058";"0"	
"24121";"24121059";"1"	
"24122";"24121059";"0"	
"24123";"24121059";"0"	
"24121";"24121060";"1"	
"24122";"24121060";"0"	
"24123";"24121060";"0"	
"24121";"24121061";"1"	
"24122";"24121061";"0"	
"24123";"24121061";"0"	
"24121";"24121062";"1"	
"24122";"24121062";"0"	
"24123";"24121062";"0"	
"24121";"24121063";"1"	
"24122";"24121063";"0"	
"24123";"24121063";"0"	
"24121";"24121064";"1"	
"24122";"24121064";"0"	
"24123";"24121064";"0"	
"24121";"24121065";"1"	
"24122";"24121065";"0"	
"24123";"24121065";"0"	
"24121";"24121066";"1"	
"24122";"24121066";"0"	
"24123";"24121066";"0"	
"24121";"24121067";"1"	
"24122";"24121067";"0"	
"24123";"24121067";"0"	
"24121";"24121068";"1"	
"24122";"24121068";"0"	
"24123";"24121068";"0"	
"24121";"24121069";"1"	
"24122";"24121069";"0"	
"24123";"24121069";"0"	
"24121";"24121070";"1"	
"24122";"24121070";"0"	
"24123";"24121070";"0"	
"24121";"24121071";"1"	
"24122";"24121071";"0"	
"24123";"24121071";"0"	
"24121";"24121072";"1"	
"24122";"24121072";"0"	
"24123";"24121072";"0"	
"24121";"24121073";"1"	
"24122";"24121073";"0"	
"24123";"24121073";"0"	
"24121";"24121074";"1"	
"24122";"24121074";"0"	
"24123";"24121074";"0"	
"24121";"24121075";"1"	
"24122";"24121075";"0"	
"24123";"24121075";"0"	
"24122";"24122000";"1"	
"24121";"24122000";"0"	
"24123";"24122000";"0"	
"24122";"24122001";"1"	
"24121";"24122001";"0"	
"24123";"24122001";"0"	
"24122";"24122002";"1"	
"24121";"24122002";"0"	
"24123";"24122002";"0"	
"24122";"24122003";"1"	
"24121";"24122003";"0"	
"24123";"24122003";"0"	
"24122";"24122004";"1"	
"24121";"24122004";"0"	
"24123";"24122004";"0"	
"24122";"24122005";"1"	
"24121";"24122005";"0"	
"24123";"24122005";"0"	
"24122";"24122006";"1"	
"24121";"24122006";"0"	
"24123";"24122006";"0"	
"24122";"24122007";"1"	
"24121";"24122007";"0"	
"24123";"24122007";"0"	
"24122";"24122008";"1"	
"24121";"24122008";"0"	
"24123";"24122008";"0"	
"24122";"24122009";"1"	
"24121";"24122009";"0"	
"24123";"24122009";"0"	
"24122";"24122010";"1"	
"24121";"24122010";"0"	
"24123";"24122010";"0"	
"24122";"24122011";"1"	
"24121";"24122011";"0"	
"24123";"24122011";"0"	
"24122";"24122012";"1"	
"24121";"24122012";"0"	
"24123";"24122012";"0"	
"24122";"24122013";"1"	
"24121";"24122013";"0"	
"24123";"24122013";"0"	
"24122";"24122014";"1"	
"24121";"24122014";"0"	
"24123";"24122014";"0"	
"24122";"24122015";"1"	
"24121";"24122015";"0"	
"24123";"24122015";"0"	
"24122";"24122016";"1"	
"24121";"24122016";"0"	
"24123";"24122016";"0"	
"24122";"24122017";"1"	
"24121";"24122017";"0"	
"24123";"24122017";"0"	
"24122";"24122018";"1"	
"24121";"24122018";"0"	
"24123";"24122018";"0"	
"24122";"24122019";"1"	
"24121";"24122019";"0"	
"24123";"24122019";"0"	
"24122";"24122020";"1"	
"24121";"24122020";"0"	
"24123";"24122020";"0"	
"24122";"24122021";"1"	
"24121";"24122021";"0"	
"24123";"24122021";"0"	
"24122";"24122022";"1"	
"24121";"24122022";"0"	
"24123";"24122022";"0"	
"24122";"24122023";"1"	
"24121";"24122023";"0"	
"24123";"24122023";"0"	
"24122";"24122024";"1"	
"24121";"24122024";"0"	
"24123";"24122024";"0"	
"24122";"24122025";"1"	
"24121";"24122025";"0"	
"24123";"24122025";"0"	
"24122";"24122026";"1"	
"24121";"24122026";"0"	
"24123";"24122026";"0"	
"24122";"24122027";"1"	
"24121";"24122027";"0"	
"24123";"24122027";"0"	
"24122";"24122028";"1"	
"24121";"24122028";"0"	
"24123";"24122028";"0"	
"24122";"24122029";"1"	
